Pos_X,Pos_Y,Pos_Z,localPos_X,localPos_Y,localPos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,localRot_X,localRot_Y,localRot_Z,localRot_W,count
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1445439,-0.3099756,-0.3971313,0.8516508,0,0.5416752,-0.7071068,0.4545195
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1439678,-0.3116498,-0.3965279,0.8514184,-0.0003635591,0.5401322,-0.7078142,0.455254
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1441927,-0.3132327,-0.3961393,0.8509803,-0.001292204,0.5390399,-0.7080798,0.4561332
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1448143,-0.3137265,-0.3961487,0.8506885,-0.00200055,0.5389625,-0.7078747,0.4565403
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1453969,-0.3141893,-0.3961572,0.8504142,-0.002664622,0.5388895,-0.7076819,0.4569216
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.1460183,-0.3146829,-0.3961659,0.8501211,-0.003372963,0.5388112,-0.7074758,0.4573282
0.873,9.31995,-1.8655,1.7,-4.8,9.2,-0.146601,-0.3151451,-0.3961738,0.8498459,-0.004037031,0.5387378,-0.7072819,0.4577091
