Pos_X,Pos_Y,Pos_Z,localPos_X,localPos_Y,localPos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,localRot_X,localRot_Y,localRot_Z,localRot_W,count
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6498771,0.4986682,0.5599803,-0.1241447,0.1423134,0.2322101,0.9163351,0.2935222
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6498771,0.4986682,0.5599803,-0.1241447,0.1423134,0.2322101,0.9163351,0.2935222
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6498771,0.4986682,0.5599803,-0.1241447,0.1423134,0.2322101,0.9163351,0.2935222
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6498771,0.4986682,0.5599803,-0.1241447,0.1423134,0.2322101,0.9163351,0.2935222
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6498771,0.4986682,0.5599803,-0.1241447,0.1423134,0.2322101,0.9163351,0.2935222
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6498771,0.4986682,0.5599803,-0.1241447,0.1423134,0.2322101,0.9163351,0.2935222
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6501756,0.4988582,0.5594791,-0.1240785,0.1420416,0.232738,0.9162957,0.293359
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.654833,0.4985254,0.5535858,-0.1273147,0.1349817,0.236229,0.9171295,0.2912893
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6592138,0.5000959,0.546811,-0.1278242,0.1299345,0.2423372,0.9169725,0.2890523
1.243,9.80995,-1.5455,6.6,-8,5.5,-0.6614595,0.5036499,0.5416122,-0.1243556,0.1297235,0.2495708,0.9155386,0.2875331
1.238086,9.81221,-1.547796,6.622596,-7.977037,5.549141,-0.6627856,0.5071371,0.5376147,-0.1204065,0.1307798,0.2559507,0.913972,0.2864284
1.227668,9.817058,-1.552755,6.671077,-7.927452,5.653316,-0.6632304,0.50858,0.5360797,-0.1187032,0.131363,0.2585138,0.9132966,0.2860135
1.217208,9.821935,-1.557748,6.719844,-7.877524,5.757915,-0.6632304,0.50858,0.5360797,-0.1187032,0.131363,0.2585138,0.9132966,0.2860135
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6632304,0.50858,0.5360797,-0.1187032,0.131363,0.2585138,0.9132966,0.2860135
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6610495,0.5092133,0.5386676,-0.1164157,0.1352078,0.2575898,0.9126731,0.2870441
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6542678,0.5083112,0.5484007,-0.1131818,0.1446311,0.2504983,0.9120807,0.2905878
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6462271,0.5054443,0.5607623,-0.1116339,0.1541728,0.2396376,0.9120339,0.2949556
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6413487,0.4975266,0.5719144,-0.1185445,0.1547739,0.2242082,0.9146672,0.2985961
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.637706,0.4899787,0.5809026,-0.1257147,0.1537303,0.2105338,0.917151,0.3014576
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6335038,0.4815083,0.5907455,-0.1335751,0.1525875,0.1953458,0.9196664,0.3045829
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.628864,0.4691975,0.6026304,-0.1456726,0.1486456,0.1748791,0.9231822,0.3083121
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6247984,0.4582846,0.6125185,-0.15628,0.1448623,0.1571423,0.9259407,0.3113762
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6207218,0.4476564,0.621779,-0.1664302,0.1411417,0.1400845,0.9282937,0.3142071
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6155692,0.4347148,0.6326303,-0.1785402,0.1366177,0.1195568,0.9307272,0.3174723
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6107523,0.4230435,0.6420324,-0.1892361,0.1325438,0.1012636,0.9325321,0.3202525
1.209219,9.825659,-1.561561,6.757092,-7.839388,5.837809,-0.6060354,0.4119625,0.6506358,-0.1992013,0.1286809,0.08408038,0.9339175,0.3227537
1.205248,9.826826,-1.561776,6.768763,-7.837236,5.877517,-0.6024536,0.403753,0.6568134,-0.206469,0.1258219,0.071462,0.9347445,0.3245226
1.193472,9.830288,-1.562415,6.803376,-7.830853,5.995284,-0.6024536,0.403753,0.6568134,-0.206469,0.1258219,0.071462,0.9347445,0.3245226
1.181824,9.833711,-1.563046,6.837608,-7.824539,6.111755,-0.6024536,0.403753,0.6568134,-0.206469,0.1258219,0.071462,0.9347445,0.3245226
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.6011177,0.4064339,0.6573539,-0.2033592,0.1296554,0.07341923,0.9341323,0.3243393
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5927212,0.4075221,0.6653984,-0.1996306,0.1402843,0.06760722,0.9326361,0.3254834
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5824475,0.4051046,0.676149,-0.1986653,0.1500704,0.05636895,0.9311832,0.3274133
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5716629,0.3984334,0.6883716,-0.2014866,0.1568277,0.04011905,0.9299772,0.3300572
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5624548,0.3886733,0.6996591,-0.2074965,0.1591906,0.02198624,0.9291419,0.332972
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5545929,0.3775857,0.7096738,-0.2149855,0.1588406,0.003759659,0.928419,0.3358477
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5467037,0.3625281,0.7202309,-0.2257344,0.1551605,-0.01836673,0.9275985,0.3393361
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5407187,0.3508154,0.7278702,-0.2340016,0.1519827,-0.03516894,0.926703,0.341886
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5374287,0.3444648,0.7318937,-0.2384243,0.1502527,-0.04421226,0.9261057,0.3432167
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5374287,0.3444648,0.7318937,-0.2384243,0.1502527,-0.04421226,0.9261057,0.3432167
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5374287,0.3444648,0.7318937,-0.2384243,0.1502527,-0.04421226,0.9261057,0.3432167
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5283689,0.3336622,0.7412309,-0.2450971,0.1507136,-0.06214842,0.9241796,0.3454202
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5260926,0.3211123,0.7452768,-0.2543148,0.1429909,-0.07619327,0.9233983,0.3479711
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5278465,0.3127878,0.7452865,-0.2609405,0.1346436,-0.08279633,0.9234307,0.3497023
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5329544,0.3032932,0.7427304,-0.2689323,0.1220684,-0.08770758,0.9239551,0.3517296
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.546546,0.2866518,0.7340795,-0.2832767,0.09545425,-0.09207923,0.9252769,0.3553484
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5586845,0.2753049,0.7253735,-0.2931079,0.07444306,-0.09224603,0.9262354,0.3578225
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5705962,0.2645707,0.7162918,-0.3022389,0.05401367,-0.09168188,0.9268488,0.3600392
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5838043,0.2522702,0.7056332,-0.3124327,0.03083319,-0.09099566,0.9270702,0.3623673
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.5944437,0.2420371,0.6965674,-0.3207003,0.01173025,-0.09039339,0.9268742,0.3641368
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.6055999,0.2309743,0.6865693,-0.3294273,-0.008741789,-0.08971114,0.9262854,0.3658838
1.175579,9.835546,-1.563385,6.855968,-7.821149,6.174211,-0.6204015,0.2173779,0.6726452,-0.3397016,-0.03504003,-0.08728366,0.9250631,0.3679836
1.169007,9.834536,-1.562562,6.845852,-7.829381,6.239933,-0.6307212,0.2084606,0.662505,-0.3461532,-0.05295436,-0.0847382,0.92392,0.3693062
1.156986,9.832386,-1.561221,6.824357,-7.842788,6.360137,-0.6373538,0.2024659,0.65574,-0.3504184,-0.06478314,-0.08316935,0.922989,0.3701047
1.14507,9.830178,-1.559935,6.802281,-7.855654,6.479297,-0.6373538,0.2024659,0.65574,-0.3504184,-0.06478314,-0.08316935,0.922989,0.3701047
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6373538,0.2024659,0.65574,-0.3504184,-0.06478314,-0.08316935,0.922989,0.3701047
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.637373,0.2031912,0.6558409,-0.3497739,-0.06405743,-0.08252531,0.9230895,0.3701245
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6391789,0.2041007,0.6543855,-0.3486732,-0.06468292,-0.07988956,0.9231691,0.3703952
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6485421,0.2040894,0.6459682,-0.3470818,-0.07278316,-0.07020923,0.9228408,0.3716695
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6496809,0.2023013,0.6446119,-0.3485176,-0.07564263,-0.07057367,0.9225559,0.3717369
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6557937,0.2024551,0.6390319,-0.3472534,-0.08078005,-0.06401825,0.922267,0.3725585
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6675104,0.2039019,0.6283154,-0.3436182,-0.08945566,-0.05026068,0.921673,0.3741529
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6820945,0.2115602,0.6156138,-0.3331803,-0.0940504,-0.02756964,0.9212244,0.3764839
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6971281,0.2237201,0.6025106,-0.3177148,-0.09430609,0.0003113559,0.9205368,0.3791019
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7081755,0.2367141,0.5928635,-0.3016072,-0.0901026,0.02520948,0.9196801,0.3813589
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7185991,0.2522032,0.5833319,-0.2823701,-0.082717,0.05255012,0.9182522,0.3836789
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7275397,0.2717127,0.5747317,-0.2579567,-0.06952594,0.08328196,0.9159704,0.386301
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7331936,0.2878129,0.5685125,-0.2374539,-0.057161,0.1075201,0.9134865,0.3882196
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7389935,0.3054035,0.5608864,-0.2145316,-0.04361763,0.1344895,0.9099075,0.3899724
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7443818,0.3252415,0.5520811,-0.1879366,-0.02749792,0.1648028,0.9048205,0.3916424
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7480531,0.3433334,0.544037,-0.16298,-0.01183136,0.1921847,0.8992018,0.3928883
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7506346,0.3588748,0.5365393,-0.1410048,0.001887412,0.2159826,0.8935267,0.3936471
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7523768,0.3719716,0.5297762,-0.1220798,0.01364559,0.2362462,0.8881022,0.3940508
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7532967,0.3805838,0.525097,-0.1094232,0.0214804,0.2496801,0.8842003,0.3941933
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7532967,0.3805838,0.525097,-0.1094232,0.0214804,0.2496801,0.8842003,0.3941933
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7532967,0.3805838,0.525097,-0.1094232,0.0214804,0.2496801,0.8842003,0.3941933
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7510608,0.3878934,0.5253236,-0.09737337,0.03239141,0.2581286,0.8808256,0.3955589
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7480756,0.3965601,0.5256104,-0.08280499,0.04564495,0.2681102,0.8765256,0.3971605
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7392782,0.3999346,0.5368155,-0.07313651,0.06216778,0.2646304,0.8745825,0.4015113
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7308302,0.4032498,0.5470154,-0.06364766,0.07789365,0.2617084,0.8723715,0.4054741
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7211262,0.4065613,0.5584221,-0.05338086,0.0952382,0.2579423,0.8697453,0.4098031
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.7076787,0.4083875,0.5749607,-0.04278823,0.1164406,0.2491586,0.8669075,0.4157318
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6938676,0.409274,0.5915633,-0.033099,0.1369354,0.2392396,0.8639019,0.4215289
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6794477,0.4102105,0.6079077,-0.02294683,0.1578619,0.2294018,0.8602563,0.427099
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6610749,0.4102826,0.6281101,-0.0112293,0.1830442,0.216009,0.8553484,0.4338365
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6453929,0.4098874,0.64456,-0.00170505,0.2036746,0.2045076,0.8507726,0.4391802
1.141237,9.829468,-1.559521,6.795178,-7.859793,6.517632,-0.6304046,0.4090265,0.6597267,0.006927185,0.2226379,0.1933158,0.8461154,0.444016
1.131377,9.83618,-1.560829,6.862295,-7.84671,6.616231,-0.6161877,0.408033,0.6734973,0.01493973,0.2401412,0.1828315,0.8413892,0.4482959
1.121037,9.843361,-1.561997,6.934109,-7.835033,6.719625,-0.6161877,0.408033,0.6734973,0.01493973,0.2401412,0.1828315,0.8413892,0.4482959
1.111123,9.850247,-1.563116,7.002975,-7.823835,6.818774,-0.6161877,0.408033,0.6734973,0.01493973,0.2401412,0.1828315,0.8413892,0.4482959
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.6104047,0.4092349,0.6778989,0.0196492,0.2481891,0.180695,0.8389447,0.4493589
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.6040991,0.4092707,0.6833754,0.02366003,0.2561035,0.1768273,0.8365426,0.4509319
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.5934004,0.4127166,0.690239,0.03333648,0.2714458,0.1746072,0.8315097,0.4521296
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.5796428,0.4114864,0.7021406,0.04112972,0.287557,0.1650592,0.8260701,0.4557134
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.5658445,0.4084983,0.7146243,0.04755324,0.3024156,0.1536359,0.820707,0.4597619
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.5495582,0.3999176,0.7317262,0.05127047,0.3166781,0.13451,0.8149657,0.4663186
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.529478,0.3841134,0.7545882,0.05202342,0.3306235,0.1055133,0.8080782,0.4759882
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.5095287,0.3674282,0.7763171,0.05204718,0.3431319,0.07634351,0.8006134,0.4852323
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.4911086,0.3420895,0.7998024,0.04586079,0.3483221,0.03962826,0.7935699,0.4973411
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.4788627,0.3204097,0.8164092,0.03878568,0.3483709,0.01082448,0.7884479,0.5068239
1.108947,9.851761,-1.563361,7.018105,-7.821386,6.840531,-0.4670152,0.2998288,0.8312455,0.03209925,0.3480792,-0.01615113,0.7829952,0.5152656
1.103052,9.855875,-1.560372,7.059247,-7.851282,6.899478,-0.4670152,0.2998288,0.8312455,0.03209925,0.3480792,-0.01615113,0.7829952,0.5152656
